%  columns="iteration, evaluation, void, void, void, xmean" (startseed=907882, 2018/02/21 21:47:21.33)
0 1 0 0 0 1.625000e+02 1.625000e+02 1.625000e+02 1.625000e+02 1.625000e+02 1.500000e+02 5.000000e+01 5.000000e+01 1.500000e+02 5.000000e+01 
1 11 0 0 0 1.960162e+02 2.153596e+02 1.403459e+02 4.233381e+01 1.818823e+02 1.486911e+02 6.068411e+01 3.054969e+01 1.649576e+02 7.433533e+01 
